Country_code,Country,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
MOZ,Mozambique,13286489.0,335314.0,12192352.0,18012454.0,58.0,43.0,1.0,39.0,2021-03-08,2023-12-31,2022-04-24
MOZ,Mozambique,13307659.0,353032.0,12438434.0,18288859.0,59.0,43.0,1.0,40.0,2021-03-08,2023-12-31,2022-05-29
MOZ,Mozambique,13328145.0,407454.0,12676578.0,18556348.0,59.0,43.0,1.0,41.0,2021-03-08,2023-12-31,2022-06-26
MOZ,Mozambique,13392582.0,449873.0,12788598.0,18635230.0,60.0,43.0,1.0,41.0,2021-03-08,2023-12-31,2022-07-31
MOZ,Mozambique,13450178.0,598255.0,12843476.0,18805588.0,60.0,43.0,2.0,41.0,2021-03-08,2023-12-31,2022-08-28
MOZ,Mozambique,13502402.0,679719.0,13006807.0,19250575.0,62.0,43.0,2.0,42.0,2021-03-08,2023-12-31,2022-09-25
MOZ,Mozambique,18574941.0,730177.0,13573329.0,19438671.0,62.0,59.0,2.0,43.0,2021-03-08,2023-12-31,2022-10-30
MOZ,Mozambique,18574941.0,949227.0,17893335.0,24190288.0,77.0,59.0,3.0,57.0,2021-03-08,2023-12-31,2022-11-27
MOZ,Mozambique,18608959.0,1007428.0,18454381.0,29140427.0,93.0,60.0,3.0,59.0,2021-03-08,2023-12-31,2022-12-25
MOZ,Mozambique,18641681.0,1088651.0,18467174.0,29457535.0,94.0,60.0,3.0,59.0,2021-03-08,2023-12-31,2023-01-29
MOZ,Mozambique,18644432.0,1160443.0,18470245.0,29457535.0,94.0,60.0,4.0,59.0,2021-03-08,2023-12-31,2023-02-26
MOZ,Mozambique,18647477.0,1239926.0,18473646.0,29457535.0,94.0,60.0,4.0,59.0,2021-03-08,2023-12-31,2023-03-26
MOZ,Mozambique,20525412.0,1262430.0,20078374.0,30553965.0,98.0,66.0,4.0,64.0,2021-03-08,2023-12-31,2023-04-30
MOZ,Mozambique,22869646.0,1269580.0,21328628.0,34942026.0,112.0,73.0,4.0,68.0,2021-03-08,2023-12-31,2023-05-28
MOZ,Mozambique,22869646.0,2323562.0,21329745.0,34950563.0,112.0,73.0,7.0,68.0,2021-03-08,2023-12-31,2023-06-25
MOZ,Mozambique,22869646.0,2323562.0,21329745.0,34950858.0,112.0,73.0,7.0,68.0,2021-03-08,2023-12-31,2023-07-30
MOZ,Mozambique,22869646.0,2323562.0,21329745.0,34950858.0,112.0,73.0,7.0,68.0,2021-03-08,2023-12-31,2023-08-27
MOZ,Mozambique,22869646.0,2323562.0,21329745.0,34950858.0,112.0,73.0,7.0,68.0,2021-03-08,2023-12-31,2023-09-24
MOZ,Mozambique,22869646.0,2323562.0,21329745.0,34950858.0,112.0,73.0,7.0,68.0,2021-03-08,2023-12-31,2023-10-29
MOZ,Mozambique,22869646.0,2323562.0,21329745.0,34950858.0,112.0,73.0,7.0,68.0,2021-03-08,2023-12-31,2023-11-26
VNM,Viet Nam,90497674.0,57813559.0,85863398.0,265984789.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-03-26
VNM,Viet Nam,90497674.0,57911410.0,85922184.0,266233069.0,274.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-04-30
VNM,Viet Nam,90497674.0,57950709.0,85952717.0,266417541.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-05-28
VNM,Viet Nam,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-06-25
VNM,Viet Nam,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-07-30
VNM,Viet Nam,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-08-27
VNM,Viet Nam,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-09-24
VNM,Viet Nam,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-10-29
VNM,Viet Nam,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-11-26
VNM,Viet Nam,49779.0,0.0,0.0,49779.0,0.0,0.0,0.0,0.0,2021-03-08,2023-06-30,2021-03-28
VNM,Viet Nam,509855.0,0.0,9407.0,519262.0,1.0,1.0,0.0,0.0,2021-03-08,2023-06-30,2021-04-25
VNM,Viet Nam,1089019.0,0.0,29824.0,1118843.0,1.0,1.0,0.0,0.0,2021-03-08,2023-06-30,2021-05-30
VNM,Viet Nam,3371866.0,0.0,194442.0,3566308.0,4.0,3.0,0.0,0.0,2021-03-08,2023-06-30,2021-06-27
VNM,Viet Nam,5306010.0,0.0,585491.0,5891501.0,6.0,5.0,0.0,1.0,2021-03-08,2023-06-30,2021-07-25
VNM,Viet Nam,17402713.0,0.0,2699306.0,20102018.0,21.0,18.0,0.0,3.0,2021-03-08,2023-06-30,2021-08-29
VNM,Viet Nam,32564679.0,0.0,9452871.0,42017550.0,43.0,33.0,0.0,10.0,2021-03-08,2023-06-30,2021-09-26
VNM,Viet Nam,57197461.0,0.0,24905544.0,82103005.0,84.0,59.0,0.0,26.0,2021-03-08,2023-06-30,2021-10-31
VNM,Viet Nam,71646410.0,0.0,51558782.0,123205192.0,127.0,74.0,0.0,53.0,2021-03-08,2023-06-30,2021-11-28
VNM,Viet Nam,77639964.0,0.0,68734892.0,151908007.0,156.0,80.0,0.0,71.0,2021-03-08,2023-06-30,2021-12-26
VNM,Viet Nam,79052450.0,16427960.0,74099686.0,181015838.0,186.0,81.0,17.0,76.0,2021-03-08,2023-06-30,2022-01-30
VNM,Viet Nam,79518291.0,24493308.0,75539087.0,194839847.0,200.0,82.0,25.0,78.0,2021-03-08,2023-06-30,2022-02-27
VNM,Viet Nam,80049781.0,33432786.0,76431188.0,206338189.0,212.0,82.0,34.0,79.0,2021-03-08,2023-06-30,2022-03-27
VNM,Viet Nam,81826382.0,39020379.0,77105066.0,214766482.0,221.0,84.0,40.0,79.0,2021-03-08,2023-06-30,2022-04-24
VNM,Viet Nam,84454220.0,42302024.0,77723582.0,221310369.0,227.0,87.0,43.0,80.0,2021-03-08,2023-06-30,2022-05-29
VNM,Viet Nam,86438964.0,45905168.0,79702514.0,232676319.0,239.0,89.0,47.0,82.0,2021-03-08,2023-06-30,2022-06-26
VNM,Viet Nam,88265624.0,51008465.0,81774002.0,246029665.0,253.0,91.0,52.0,84.0,2021-03-08,2023-06-30,2022-07-31
VNM,Viet Nam,89592602.0,54649139.0,83618196.0,257069555.0,264.0,92.0,56.0,86.0,2021-03-08,2023-06-30,2022-08-28
VNM,Viet Nam,90030404.0,55842735.0,84357771.0,260176417.0,267.0,92.0,57.0,87.0,2021-03-08,2023-06-30,2022-09-25
VNM,Viet Nam,90065751.0,56643525.0,84459442.0,261974344.0,269.0,93.0,58.0,87.0,2021-03-08,2023-06-30,2022-10-30
VNM,Viet Nam,90335569.0,57333603.0,85199977.0,264521964.0,272.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2022-11-27
VNM,Viet Nam,90444411.0,57449171.0,85810677.0,265479813.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2022-12-25
VNM,Viet Nam,90457071.0,57723558.0,85849064.0,265741904.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-01-29
VNM,Viet Nam,90480173.0,57770038.0,85849819.0,265850330.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-02-26
IND,India,1001420003.0,28062516.0,859632636.0,1889115155.0,137.0,73.0,2.0,62.0,2021-01-16,2023-11-23,2022-04-24
IND,India,1009858556.0,51920673.0,890369719.0,1952148948.0,141.0,73.0,4.0,65.0,2021-01-16,2023-11-23,2022-05-29
IND,India,1014861661.0,56360483.0,915184798.0,1975702422.0,143.0,74.0,4.0,66.0,2021-01-16,2023-11-23,2022-06-26
IND,India,1019713965.0,89828122.0,932814589.0,2042356676.0,148.0,74.0,7.0,68.0,2021-01-16,2023-11-23,2022-07-31
IND,India,1023459235.0,173036161.0,944199106.0,2140694502.0,155.0,74.0,13.0,68.0,2021-01-16,2023-11-23,2022-08-28
IND,India,1024744529.0,210015964.0,948362807.0,2183123300.0,158.0,74.0,15.0,69.0,2021-01-16,2023-11-23,2022-09-25
IND,India,1025269233.0,219865871.0,950236624.0,2196382882.0,159.0,74.0,16.0,69.0,2021-01-16,2023-11-23,2022-10-30
IND,India,1025428375.0,221374949.0,950763070.0,2199182955.0,159.0,74.0,16.0,69.0,2021-01-16,2023-11-23,2022-11-27
IND,India,1025604682.0,223999236.0,951331257.0,2200935176.0,159.0,74.0,16.0,69.0,2021-01-16,2023-11-23,2022-12-25
IND,India,1025742707.0,227509022.0,951862244.0,2205113973.0,160.0,74.0,16.0,69.0,2021-01-16,2023-11-23,2023-01-29
IND,India,1025776313.0,228159953.0,951981825.0,2205918091.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-02-26
IND,India,1025809357.0,228684565.0,952095064.0,2206588986.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-03-26
IND,India,1025816497.0,228739745.0,952110026.0,2206666268.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-04-30
IND,India,1025820145.0,228773284.0,952118083.0,2206711512.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-05-28
IND,India,1025824008.0,228793628.0,952121053.0,2206738689.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-06-25
IND,India,1025825920.0,228799694.0,952122994.0,2206748608.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-07-30
IND,India,1025827831.0,228805760.0,952124936.0,2206758527.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-08-27
IND,India,1025829681.0,228811631.0,952126815.0,2206768126.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-09-24
IND,India,1026404618.0,228815616.0,952128250.0,2207348484.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-10-29
IND,India,1027419851.0,228816435.0,952128795.0,2208365081.0,160.0,74.0,17.0,69.0,2021-01-16,2023-11-23,2023-11-26
IND,India,4218555.0,0.0,400268.0,4618822.0,0.0,0.0,0.0,0.0,2021-01-16,2023-11-23,2021-01-31
IND,India,11508457.0,0.0,2276419.0,14612843.0,1.0,1.0,0.0,0.0,2021-01-16,2023-11-23,2021-02-28
IND,India,60503164.0,0.0,9719482.0,70222646.0,5.0,4.0,0.0,1.0,2021-01-16,2023-11-23,2021-03-28
IND,India,128745945.0,0.0,30743007.0,159488952.0,12.0,9.0,0.0,2.0,2021-01-16,2023-11-23,2021-04-25
IND,India,170919496.0,0.0,44887152.0,215806648.0,16.0,12.0,0.0,3.0,2021-01-16,2023-11-23,2021-05-30
IND,India,276205122.0,0.0,60880476.0,337085598.0,24.0,20.0,0.0,4.0,2021-01-16,2023-11-23,2021-06-27
IND,India,363923334.0,0.0,102410207.0,466333541.0,34.0,26.0,0.0,7.0,2021-01-16,2023-11-23,2021-07-25
IND,India,500903929.0,0.0,150310838.0,651214767.0,47.0,36.0,0.0,11.0,2021-01-16,2023-11-23,2021-08-29
IND,India,646526869.0,0.0,236969535.0,883496405.0,64.0,47.0,0.0,17.0,2021-01-16,2023-11-23,2021-09-26
IND,India,730805774.0,0.0,328127452.0,1058933226.0,77.0,53.0,0.0,24.0,2021-01-16,2023-11-23,2021-10-31
IND,India,788635410.0,0.0,451522309.0,1240157719.0,90.0,57.0,0.0,33.0,2021-01-16,2023-11-23,2021-11-28
IND,India,848000978.0,0.0,602274706.0,1450275684.0,105.0,61.0,0.0,44.0,2021-01-16,2023-11-23,2021-12-26
IND,India,941823147.0,12441674.0,712610850.0,1666875672.0,121.0,68.0,1.0,52.0,2021-01-16,2023-11-23,2022-01-30
IND,India,964234491.0,20084507.0,792399551.0,1776718549.0,129.0,70.0,1.0,57.0,2021-01-16,2023-11-23,2022-02-27
IND,India,986291603.0,23119966.0,832010631.0,1841422200.0,133.0,71.0,2.0,60.0,2021-01-16,2023-11-23,2022-03-27
PCN,Pitcairn,37.0,0.0,37.0,74.0,148.0,74.0,0.0,74.0,0,2022-08-29,2021-09-26
PCN,Pitcairn,37.0,0.0,37.0,74.0,148.0,74.0,0.0,74.0,0,2022-08-29,2021-10-31
PCN,Pitcairn,37.0,0.0,37.0,74.0,148.0,74.0,0.0,74.0,0,2022-08-29,2021-11-28
PCN,Pitcairn,37.0,0.0,37.0,74.0,148.0,74.0,0.0,74.0,0,2022-08-29,2021-12-26
PCN,Pitcairn,37.0,0.0,37.0,74.0,148.0,74.0,0.0,74.0,0,2022-08-29,2022-01-30
PCN,Pitcairn,37.0,23.0,37.0,76.0,152.0,74.0,46.0,74.0,0,2022-08-29,2022-02-27
PCN,Pitcairn,39.0,23.0,39.0,83.0,166.0,78.0,46.0,78.0,0,2022-08-29,2022-03-27
PCN,Pitcairn,41.0,23.0,40.0,90.0,180.0,82.0,46.0,80.0,0,2022-08-29,2022-04-24
PCN,Pitcairn,42.0,23.0,42.0,97.0,194.0,84.0,46.0,84.0,0,2022-08-29,2022-05-29
PCN,Pitcairn,44.0,23.0,44.0,103.0,206.0,88.0,46.0,88.0,0,2022-08-29,2022-06-26
PCN,Pitcairn,45.0,23.0,45.0,110.0,220.0,90.0,46.0,90.0,0,2022-08-29,2022-07-31
PCN,Pitcairn,47.0,23.0,47.0,117.0,234.0,94.0,46.0,94.0,0,2022-08-29,2022-08-28
PCN,Pitcairn,11.0,0.0,9.0,20.0,40.0,22.0,0.0,18.0,0,2022-08-29,2021-05-30
PCN,Pitcairn,34.0,0.0,28.0,61.0,122.0,68.0,0.0,56.0,0,2022-08-29,2021-06-27
PCN,Pitcairn,37.0,0.0,36.0,73.0,146.0,74.0,0.0,72.0,0,2022-08-29,2021-07-25
PCN,Pitcairn,37.0,0.0,37.0,74.0,148.0,74.0,0.0,74.0,0,2022-08-29,2021-08-29
BGR,Bulgaria,2100549.0,800763.0,2071061.0,4522797.0,65.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2022-08-28
BGR,Bulgaria,2102542.0,809468.0,2073727.0,4548979.0,65.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2022-09-25
BGR,Bulgaria,2103766.0,817545.0,2075178.0,4578514.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2022-10-30
BGR,Bulgaria,2104542.0,822864.0,2076150.0,4597043.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2022-11-27
BGR,Bulgaria,2105477.0,827447.0,2077158.0,4606549.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2022-12-25
BGR,Bulgaria,2106299.0,830090.0,2077965.0,4611967.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-01-29
BGR,Bulgaria,2106807.0,830963.0,2078491.0,4613858.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-02-26
BGR,Bulgaria,2107376.0,831753.0,2079078.0,4615663.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-03-26
BGR,Bulgaria,2107993.0,832225.0,2079728.0,4617062.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-04-30
BGR,Bulgaria,2108345.0,832508.0,2080130.0,4617875.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-05-28
BGR,Bulgaria,2108411.0,832658.0,2080199.0,4618151.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-06-25
BGR,Bulgaria,2108467.0,832798.0,2080248.0,4618392.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-07-30
BGR,Bulgaria,2108524.0,832937.0,2080297.0,4618632.0,66.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-08-27
BGR,Bulgaria,2115728.0,840768.0,2080352.0,4638505.0,67.0,30.0,12.0,30.0,2020-12-30,2023-12-23,2023-09-24
BGR,Bulgaria,2149734.0,863100.0,2080455.0,4712465.0,68.0,31.0,12.0,30.0,2020-12-30,2023-12-23,2023-10-29
BGR,Bulgaria,2155863.0,864723.0,2080472.0,4723016.0,68.0,31.0,12.0,30.0,2020-12-30,2023-12-23,2023-11-26
BGR,Bulgaria,62216.0,0.0,18165.0,80381.0,1.0,1.0,0.0,0.0,2020-12-30,2023-12-23,2021-01-31
BGR,Bulgaria,212704.0,0.0,44896.0,257600.0,4.0,3.0,0.0,1.0,2020-12-30,2023-09-24,2021-02-28
BGR,Bulgaria,363729.0,0.0,92404.0,456133.0,7.0,5.0,0.0,1.0,2020-12-30,2023-12-23,2021-03-28
BGR,Bulgaria,594414.0,0.0,201276.0,795690.0,11.0,9.0,0.0,3.0,2020-12-30,2023-12-23,2021-04-25
BGR,Bulgaria,806760.0,0.0,569454.0,1376214.0,20.0,12.0,0.0,8.0,2020-12-30,2023-12-23,2021-05-30
BGR,Bulgaria,953024.0,0.0,800863.0,1771027.0,25.0,14.0,0.0,12.0,2020-12-30,2023-12-23,2021-06-27
BGR,Bulgaria,1099211.0,0.0,917362.0,2016572.0,29.0,16.0,0.0,13.0,2020-12-30,2023-12-23,2021-07-25
BGR,Bulgaria,1269682.0,0.0,1026628.0,2296310.0,33.0,18.0,0.0,15.0,2020-12-30,2023-12-23,2021-08-29
BGR,Bulgaria,1398423.0,0.0,1133841.0,2532264.0,36.0,20.0,0.0,16.0,2020-12-30,2023-12-23,2021-09-26
BGR,Bulgaria,1644213.0,0.0,1198614.0,2842827.0,41.0,24.0,0.0,17.0,2020-12-30,2023-12-23,2021-10-31
BGR,Bulgaria,1880988.0,0.0,1348701.0,3328548.0,48.0,27.0,0.0,19.0,2020-12-30,2023-12-23,2021-11-28
BGR,Bulgaria,1975590.0,0.0,1449461.0,3693513.0,53.0,28.0,0.0,21.0,2020-12-30,2023-12-23,2021-12-26
BGR,Bulgaria,2056075.0,89984.0,1994218.0,4186784.0,60.0,30.0,1.0,29.0,2020-12-30,2023-12-23,2022-01-30
BGR,Bulgaria,2076775.0,684459.0,2039006.0,4300195.0,62.0,30.0,10.0,29.0,2020-12-30,2023-12-23,2022-02-27
BGR,Bulgaria,2083142.0,718714.0,2052140.0,4350847.0,63.0,30.0,10.0,30.0,2020-12-30,2023-12-23,2022-03-27
BGR,Bulgaria,2087515.0,742984.0,2057603.0,4382722.0,63.0,30.0,11.0,30.0,2020-12-30,2023-12-23,2022-04-24
BGR,Bulgaria,2090481.0,754827.0,2061348.0,4399603.0,63.0,30.0,11.0,30.0,2020-12-30,2023-12-23,2022-05-29
BGR,Bulgaria,2092488.0,761907.0,2063622.0,4412334.0,63.0,30.0,11.0,30.0,2020-12-30,2023-12-23,2022-06-26
BGR,Bulgaria,2096650.0,782216.0,2066817.0,4472909.0,64.0,30.0,11.0,30.0,2020-12-30,2023-12-23,2022-07-31
MYS,Malaysia,28096654.0,16254639.0,27510065.0,72278277.0,223.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2022-11-27
MYS,Malaysia,28100594.0,16267242.0,27514187.0,72348968.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2022-12-25
MYS,Malaysia,28104917.0,16288669.0,27517945.0,72533653.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-01-29
MYS,Malaysia,28107682.0,16299779.0,27520900.0,72577092.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-02-26
MYS,Malaysia,28109513.0,16308045.0,27523433.0,72596302.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-03-26
MYS,Malaysia,28110458.0,16314845.0,27525084.0,72609455.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-04-30
MYS,Malaysia,28112120.0,16320339.0,27526273.0,72621194.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-05-28
MYS,Malaysia,28112930.0,16323293.0,27526914.0,72626527.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-06-25
MYS,Malaysia,28113586.0,16325778.0,27527598.0,72629976.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-07-30
MYS,Malaysia,28124872.0,16334248.0,27538312.0,72633424.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-08-27
MYS,Malaysia,28133902.0,16341275.0,27546916.0,72636762.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-09-24
MYS,Malaysia,28135418.0,16343703.0,27548510.0,72640210.0,224.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2023-10-29
MYS,Malaysia,28136885.0,16346052.0,27550053.0,72643548.0,224.0,87.0,51.0,85.0,2021-02-24,2023-12-31,2023-11-26
MYS,Malaysia,11376.0,0.0,0.0,11376.0,0.0,0.0,0.0,0.0,2021-02-24,2023-12-31,2021-02-28
MYS,Malaysia,488085.0,0.0,215719.0,703804.0,2.0,2.0,0.0,1.0,2021-02-24,2023-12-31,2021-03-28
MYS,Malaysia,884207.0,0.0,559967.0,1444174.0,4.0,3.0,0.0,2.0,2021-02-24,2023-12-31,2021-04-25
MYS,Malaysia,1786093.0,0.0,1002705.0,2788798.0,9.0,6.0,0.0,3.0,2021-02-24,2023-12-31,2021-05-30
MYS,Malaysia,5658963.0,0.0,2252421.0,7911385.0,24.0,17.0,0.0,7.0,2021-02-24,2023-12-31,2021-06-27
MYS,Malaysia,13467268.0,0.0,6557870.0,20025138.0,62.0,42.0,0.0,20.0,2021-02-24,2023-12-31,2021-07-25
MYS,Malaysia,19615268.0,0.0,14857695.0,34472963.0,107.0,61.0,0.0,46.0,2021-02-24,2023-12-31,2021-08-29
MYS,Malaysia,23389693.0,0.0,20101826.0,43169337.0,133.0,72.0,0.0,62.0,2021-02-24,2023-12-31,2021-09-26
MYS,Malaysia,25363704.0,0.0,24342924.0,48415379.0,150.0,78.0,0.0,75.0,2021-02-24,2023-12-31,2021-10-31
MYS,Malaysia,25872462.0,0.0,25242933.0,53555745.0,165.0,80.0,0.0,78.0,2021-02-24,2023-12-31,2021-11-28
MYS,Malaysia,25985461.0,0.0,25398672.0,57479498.0,178.0,80.0,0.0,78.0,2021-02-24,2023-12-31,2021-12-26
MYS,Malaysia,26125755.0,11877011.0,25537679.0,63510908.0,196.0,81.0,37.0,79.0,2021-02-24,2023-12-31,2022-01-30
MYS,Malaysia,26974313.0,14668329.0,25752106.0,67187122.0,208.0,83.0,45.0,80.0,2021-02-24,2023-12-31,2022-02-27
MYS,Malaysia,27509760.0,15799231.0,25806659.0,68903629.0,213.0,85.0,49.0,80.0,2021-02-24,2023-12-31,2022-03-27
MYS,Malaysia,27765699.0,16034004.0,26702380.0,70288723.0,217.0,86.0,50.0,83.0,2021-02-24,2023-12-31,2022-04-24
MYS,Malaysia,27982304.0,16098971.0,27066276.0,70933336.0,219.0,86.0,50.0,84.0,2021-02-24,2023-12-31,2022-05-29
MYS,Malaysia,28039557.0,16143930.0,27277588.0,71246010.0,220.0,87.0,50.0,84.0,2021-02-24,2023-12-31,2022-06-26
MYS,Malaysia,28071182.0,16184481.0,27421719.0,71736130.0,222.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2022-07-31
MYS,Malaysia,28087683.0,16217638.0,27494630.0,72052708.0,223.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2022-08-28
MYS,Malaysia,28089493.0,16236987.0,27501845.0,72135779.0,223.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2022-09-25
MYS,Malaysia,28092116.0,16244714.0,27505251.0,72185602.0,223.0,87.0,50.0,85.0,2021-02-24,2023-12-31,2022-10-30
VEN,Venezuela (Bolivarian Republic of),0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,2021-02-22,2023-12-29,2021-02-28
VEN,Venezuela (Bolivarian Republic of),0.0,0.0,0.0,141833.0,0.0,0.0,0.0,0.0,2021-02-22,2023-12-29,2021-03-28
VEN,Venezuela (Bolivarian Republic of),0.0,0.0,0.0,230000.0,1.0,0.0,0.0,0.0,2021-02-22,2023-12-29,2021-04-25
VEN,Venezuela (Bolivarian Republic of),0.0,0.0,0.0,230000.0,1.0,0.0,0.0,0.0,2021-02-22,2023-12-29,2021-05-30
VEN,Venezuela (Bolivarian Republic of),1223130.0,0.0,223858.0,1446988.0,5.0,4.0,0.0,1.0,2021-02-22,2023-12-29,2021-06-27
VEN,Venezuela (Bolivarian Republic of),2347527.0,0.0,1405835.0,3612473.0,13.0,8.0,0.0,5.0,2021-02-22,2023-12-29,2021-07-25
VEN,Venezuela (Bolivarian Republic of),5814451.0,0.0,3326547.0,9150998.0,32.0,20.0,0.0,12.0,2021-02-22,2023-12-29,2021-08-29
VEN,Venezuela (Bolivarian Republic of),9316237.0,0.0,5737099.0,15054764.0,53.0,33.0,0.0,20.0,2021-02-22,2023-12-29,2021-09-26
VEN,Venezuela (Bolivarian Republic of),11049883.0,0.0,7063837.0,18128577.0,64.0,39.0,0.0,25.0,2021-02-22,2023-12-29,2021-10-31
VEN,Venezuela (Bolivarian Republic of),16415684.0,0.0,9858581.0,26314390.0,93.0,58.0,0.0,35.0,2021-02-22,2023-12-29,2021-11-28
VEN,Venezuela (Bolivarian Republic of),18393519.0,0.0,11608305.0,30049714.0,106.0,65.0,0.0,41.0,2021-02-22,2023-12-29,2021-12-26
VEN,Venezuela (Bolivarian Republic of),21222823.0,291567.0,13870357.0,36042495.0,127.0,75.0,1.0,49.0,2021-02-22,2023-12-29,2022-01-30
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-02-27
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-03-27
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-04-24
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-05-29
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-06-26
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-07-31
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-08-28
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-09-25
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-10-30
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-11-27
VEN,Venezuela (Bolivarian Republic of),22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-12-25
